;meta[language=en]
; id      |key(hex)|key(str)| text
   1055061|00000000||Təəssüf ki, Nathaniel bir çox günahın törədicisiydi, lakin o, seriyalı qatil deyildi. Onun ölümündən bir müddət sonra Geralt başqa bir qurbanın cəsədinə rast gəldi. Bu cəsəd də çox oxşar şəkildə parça-parça edilmişdi. Lakin bu dəfə qatil mənim əvvəlki təcrübələrimdən dərs çıxarmış və kimliyini ortaya çıxara biləcək bütün mümkün izləri aradan qaldırmışdı. Buna görə də cadı onu tuta bilmədi. Onlarla günahsız insan və yeganə Priscillamın çəkdiyi əzab-əziyyətə görə heç bir intiqam alınmadı.
   1087099|00000000||Priscillama bu qədər dəhşətli zərər vuran o qorxunc cinin ardınca düşməsi Geraltın nə qədər nəcib hərəkət idi! Lakin günlər keçdikcə cadı araşdırması ilə bağlı heç bir yeni xəbər gətirmirdi. Artıq düşünürdüm ki, biz o iyrənc alçağı heç vaxt yaxalaya bilməyəcəyik. Priscillanın yaxşılaşan vəziyyətindən güc alaraq, bir daha onunla gözəl bir duet oxumaq ümidinə fokuslanmağa başladım…
   430009|00000000||Həvəs Günahları
   1055176|3a49aade||Margrit
   1107831|00000000||Gvent Dəsti
   1107832|00000000||Sənin yeni Gvent kartın var! Onu yoxlamaq istəsən, <font color="#CD7D03">Oyun Menyusu</font>nu aç və <font color="#CD7D03">Gvent Köməyi paneli</font>nə keç.
   1114602|00000000||Yeni Tapşırıq - "Müqavilə: Skellige-nin Ən Aranılanları"
   1114603|00000000||Bu tapşırığı Skellige-dəki Fyresdal kəndindəki elan lövhəsindən müqavilə götürməklə və ya lövhənin yanında canavar hücumunu izah edən kişiyə danışmaqla başlaya bilərsiniz.
   1073436|00000000||Bir İşarə atın
   1073437|00000000||Vesemirə yaxınlaşın və <<CastSign>> düyməsini basaraq aktiv Sign-i ona atın.
   1085225|00000000||[DEBUG] [DEBUG]Fraksiya Bacarıqları
   1085224|00000000||[DEBUG] [DEBUG]Bir son məqam: Hər fraksiyanın öz oyun tərzi və passiv qabiliyyəti var. NILFGAARD ARXADAN ZƏRBƏ: Bərabərlik halında qalib gəl.ŞİMAL YURTLARI MÖVQENİ GÜCLƏNDİRMƏ: Hər döyüş qazandığınız zaman əlavə bir kart qazanın. SCOIA'TAEL GIZLİ YERDƏN HÜCUM: Kim əvvəl hərəkət edəcəyinə qərar verin. ÇÖLLƏKLƏR QALIN DƏRİ: Hər turdan sonra təsadüfi bir vahidi döyüş meydanında buraxın.Sizə ən uyğun olanı seçin.
   166558|05c52ae4||Eskel
   467430|00000000||Muggs-un hücum edildiyi yerə gedin və ərazini araşdırmaq üçün Efsunger Hisslərindən istifadə edin.
   467429|00000000||Efsunger Hisslərindən istifadə edərək izləri izləyin və Muggs-a hücum edənləri tapın.
   467431|00000000||Muggs-la üzləşin və ya Gerd-dən sənədləri toplayın.
   467461|00000000||Muggs-un ifadələrini hücumçunun ifadələri ilə müqayisə et.
   467444|00000000||Gerd-i məğlub et.
   467400|00000000||Səyahətləri zamanı Geralt rastlaşdığı insanlardan biri Rostan Muggs adlı cırtdan idi. Bu cəsur cırtdan Geraltdan oğurlanmış sənədləri geri gətirməyi xahiş etdi.
   1051220|00000000||Təsəvvür edin, Geralt Muggs-ın əslində soyulmadığını öyrənəndə necə təəccübləndi. Əslində bunun onunla heç bir əlaqəsi yox idi. Saxtakar sənədlərini kart oyununda ədalətli şəkildə itirmişdi.
   1051221|00000000||Geralt Muggs-un sənədlərini uğurla geri qaytardı. Deməli, Geralt başqalarının işlərinə qarışmadığını iddia etsə də… faktlar əksini göstərir.
   407710|00000000||Cırtdanın Sənəd Dilemması
   481295|00000000||Ha-ha-həçü!
   495359|00000000||Deyilənə görə, o ədalətli biridir, yalnız alçaqları öldürür…
   576334|00000000||…və insanları əzab verən alçaqları öldürür.
   495361|00000000||Artıq nə inandığımı bilmirəm.
   481297|00000000||Bu gecə insanlar öldürən cadugərdirmi?
   481299|00000000||Belə görünür.
   481301|00000000||Sabahınız xeyir.
   481303|00000000||Hər kəs necədir?
   481305|00000000||Yerliləri narahat etməsəniz yaxşı olar.
   505438|00000000||Daha pis ola bilərdimi?
   1033908|00000000||Əbədi Od bizi qoruyur, əlbəttə. Amma cadugərlər olmasaydı, Rejk hələ də qurban axtarardı.
   481307|00000000||Əbədi Od yanır, amma onlar cadugərləri Novigrada gətirirlər?
   505436|00000000||Menge-nin mühafizəçiləri ağlını itirib. Səni hər səbəbdən yandıracaqlar!
   481309|00000000||Haraya gedirsən?!
   1019088|00000000||Kimsə mühafizəçiləri çağırsın!
   481315|00000000||Yox, xahiş edirəm etmə…
   481317|00000000||Yalnız balacalar üçün kifayət qədər…
   481319|00000000||Ah, kaş cüzdanım boş olmasaydı.
   481321|00000000||Ah! Bunu gördün? Çox ağrıyordur!
   1059023|00000000||Bataklıqdakı uşaqlar ilk dəfə Geralta Conni haqqında danışanda, cadıçı belə bir insanın mövcudluğuna inanmamaqda haqlı idi. Belə düşmən mühitdə kimsənin Garkolanların və ya su cadılarının qurbanı olmadan sağ qala biləcəyinə inanmaq çox çətin idi. Buna görə də Geralt hesab edirdi ki, Johnny sadəcə uşaqca bir fantaziyadan, tənha yetimlər üçün xəyali dostdan başqa bir şey deyil. Lakin illərlə qazandığı təcrübə ona deyirdi ki, mümkün bir ipucunu nəzərə almamalıdır, ona görə də Johnny-nin izini tapmaq üçün yaxınlıqdakı bataqlıqları axtarmağa qərar verdi.
   1059037|00000000||Məlum oldu ki, yetimlər yalan danışmırdılar; Johnny həqiqətən mövcud idi. Lakin o insan uşağı deyildi; o ruh idi, Kontinentin vəhşi ərazilərində tapılan nadir məxluq. Təəssüf ki, izah edə bilmədiyi səbəblərdən Johnny səsini itirmişdi və təbii ki, Geraltın suallarına düzgün cavab verə bilmirdi.
   1059038|00000000||Lakin Geralt ona səsini geri qaytarmağa kömək etdikdən sonra dili elə açıldı ki, o, bu əfsanəvi məxluqların utancaq olduğu barədə bütün yalanları dərhal təkzib etdi. Conni həmçinin Qoca Qadını inandırıb Geraltı Meşə Xanımları ilə əlaqə saxlamağa razı saldı.
   1059039|00000000||Şəxsi təcrübəmdən bilirəm ki, saf ürək, nəcib əməllər və yanlış vaxtda söylənən səhv sözlər insanı hər cür bəlalara sala bilər. Conni bunu ağır şəkildə öyrəndi: o, Doqquzun adından Qoca Qadınlardan yalvaranda yalnız onların qəzəbinə məruz qaldı.
   1059040|00000000||Geralt düşünürdü ki, yolu bir daha Johnny ilə kəsişməyəcək, amma taleyin başqa planları vardı. O və Ciri Qoca Qadınların sabbathına çatanda Johnny ilə qarşılaşdılar. Johnny Sarahla birlikdə idi; Geralt onu Novigrad'da keçirdiyi köhnə bir macərada görmüşdü.Qarrılar hər ikisinə imtina edə bilməyəcəkləri bir təklif vermişdilər və istəsələr də, istəməsələr də sabbata qatılmağa məcbur edilmişdilər. Lakin onlar uzun qalmağı düşünmürdülər; ilk fürsətdə o murdar yuvadan qaçdılar. Lakin qaçmazdan əvvəl Con Geralt və Siritə Imlerithin şəxsən bu qaranlıq ziyafəti keçirdiyi dağ zirvəsinə necə çatmalı olduqlarını izah etdi.
   1059041|00000000||Geralt düşünürdü ki, yolu bir daha Conla kəsişməyəcək, amma taleyin başqa planları vardı. Ciri ilə Cadugərlər Şənliyinə çatanda onlar Johnny ilə qarşılaşdılar. Görünürdü ki, cadugərlərdən imtina edə bilməyəcəyi bir təklif almış və istəsə də, istəməsə də şənliyə qatılmağa məcbur edilmişdi. Lakin orada uzun qalmaq niyyətində deyildi; ilk fürsətdə o, o murdar sığınacaqdan qaçdı.Lakin qaçmazdan əvvəl Con Geralt və Siri-yə Imlerithin özünün bu qaranlıq ziyafəti keçirdiyi dağ zirvəsinə çatmaq üçün nə etməli olduqlarını izah etdi.
   1059022|00000000||Conni
   1223153|e3726633||Veba Qurbanı
   338947|00000000||Şüurlu Varlıqlar
   504536|05e428a4||Arxibald O'Nil
   318188|b587b9d5||Geralt
   1045967|00000000||Bunu etmə!
   1045969|00000000||Tanrılar!
   1045971|00000000||Ugh.
   560052|683bdeef||Cadugər Ovçusu Rəisi
   1059014|c21fe857||Doqquz
   171782|ca8c590e||Ayan
   1087259|00000000||Təqdimatları Sil
   1087260|00000000||Əşyalar burada göstərilir.
   1086144|22a32848||Maral
   301491|1c2e1012||Forktail
   459484|bd3cb343||Kurisu
   316717|05a3f51c||Uşaq
   175619|ea15b01b||Kərtəvəzçi
   1086204|00000000||Döyüş Hazırlığı
   1086205|00000000||"Düşmənini heç vaxt az qiymətləndirmə". Bu qayda sehrbazlar üçün ən əsas prinsiplərdən biridir və bunun üçün kifayət qədər əsaslı səbəblər var. Düzgün hazırlıq bir çox sehrbazın həyatını xilas edib. Döyüşə girməzdən əvvəl iksir və yağlar hazırlamaq və ya sənətkarlarla görüşmək sərf olunan vaxta tamamilə dəyər.<<ICO_Smith>>Dəmirçi silahlar düzəldir, <<ICO_Armorer>> silah ustası zirehlər düzəldir. Əgər güclü bir düşməndən döyüşməyi planlaşdırırsınızsa, hücum etməzdən əvvəl bir neçə yan tapşırığı yerinə yetirmək istəyə bilərsiniz. Beləliklə, təcrübə qazanacaq və personajınızı inkişaf etdirəcəksiniz ki, bu da döyüşü qazanmaq şansınızı artıracaq.
   1083581|00000000||[EN] TW2-nin 3-cü aktında Sheala-nın ölməsinə imkan verdinmi?
   1083583|00000000||[EN] Xeyr, ona qaçmasına imkan verdim.
   1076011|00000000||[EN] Crachın uşaqlarını ona qaytardınmı?
   1076015|00000000||[EN] "Kaer Trolde qırğını" tapşırığında Cerysə və ya Hjalmar'a kömək etdinmi, yoxsa keçdinmi?
   1076017|00000000||[EN] Mən Hjalmar'a berserkləri cəzalandırmaqda kömək etdim
   1076018|00000000||[EN] Onu atladım, mən asanlıqla təslim olan deyiləm
   1076013|00000000||[EN] Xeyr, baxmağa lüzum görmədim
   1076024|00000000||[EN] Keiraya nə etdin?
   1076027|00000000||[EN] Onun bütün hekayə xəttini tamamladım və buraxdım
   1076028|00000000||[EN] Onun hekayə xəttini tamamladım və ondan Kaer Morhenə getməsini istədim
   1076026|00000000||[EN] Onun bütün hekayə xəttini tamamladım və öldürdüm
   1076030|00000000||[EN] Qorxulu evdəki tanrı övladı Sara ilə nə etdin?
   1076032|00000000||[EN] Mən onu qovdum və ya bankirə bunu etməsini tapşırdım
   1076034|00000000||[EN] Trissə sehrbazlıq problemlərində kömək etdinmi?
   1076038|00000000||[EN] Triss sənin sevgilindir?
   1076036|00000000||[EN] Ona kömək etməyə lüzum görmədim
   1076040|00000000||[EN] Xeyr, qırmızı saçlılardan nifrət edirəm
   1076042|00000000||[EN] Yennefer sənin sevgilindir?
   1076044|00000000||[EN] Xeyr.
   1076046|00000000||[EN] Whoreson Junioru öldürdün?
   1076048|00000000||[EN] Xeyr, amma niyə bilmirəm
   1076068|00000000||[EN] Vernon Roşe'nin Ves problemi ilə kömək etdinmi?
   1076070|00000000||[EN] Xeyr
   1076066|00000000||[EN] Yaxşı, bitirdin. Uğurlar.
   1076069|00000000||[EN] Bəli
   1076047|00000000||[EN] Bəli, o buna layiq idi
   1076043|00000000||[EN] Tamamilə!
   1076039|00000000||[EN] Bəli, onu çox sevirəm!
   1076035|00000000||[EN] Mən ona Novigraddan sehrbazları təxliyə etməyə kömək etdim
   1076031|00000000||[EN] Mən ona evdə qalmasına icazə verdim
   1076025|00000000||[EN] Mən ona elf sehrbazlarının gizlənəcəyi yerdə kömək etdim və bu qədər
   1076016|00000000||[EN] Mən Cerys-ə bunu kim etdiyini tapmağa kömək etdim
   1076012|00000000||[EN] Bəli, mən Hjalmarı və Cerys-i tapdım
   1083582|00000000||[EN] Bəli, o partladı.
   1076009|00000000||[EN] Toyuq testinə xoş gəlmisiniz. 1-ci hissədə nə seçdiyinizi mənə deyin.
   1077546|0aa7b54a||Mühafizəçi
   1086145|e5e26ccb||Buz Trollu
   175176|7056ef88||Rosa var Attre
   1208467|00000000||İnventar - Sekmələr
   1208468|00000000||Bu sekmə sənətkarlıq materiallarını və alkimya inqrediyentlərini göstərir.
   1086748|00000000||Hədəf Seçimi
   1086749|00000000||Hədəfi seçmək üçün <<CameraLock>> düyməsini basın.
   403178|cf0ebdc6||Gerd
   1055564|f7049daf||Scoia'tael komandiri
   452727|c04f9c66||Basqınçı
   1084774|00000000||Qarışıqlar
   1004183|0a4e44f8||Genny
   1084735|00000000||Sürətli Səyahət
   473973|ce818cc2||Şahzadə
   343501|00000000||Quşquşları öldür.
   1050772|00000000||Vişer neytral qalmalı və başqalarının işlərinə qarışmaqdan çəkinməlidir. Amma bəzən biganə qalmaq çətin olur... Yenneferi axtararkən Geralt və Vesemir Ak Bostan kəndindəki meyxanada dayandılar. Müəssisədə dava çıxdıqdan sonra Vesemir mühasirəyə alınan sığınacağı müdafiə etməyə qərar verdi. Vesemirin niyyəti vəziyyəti sakitləşdirmək olsa da, təəssüf ki, vəziyyət daha da gərginləşdi. Sehrbazlar polad qılınclarını çəkməyə məcbur oldular. İnsanları öldürmək üçün istifadə olunan növ. Deyirlər ki, məsəllər bir xalqın müdrikliyini əks etdirir. Amma "Döyüşdə sağ qalan son cadugər qılınc zərbələrini özünə çəkən süngər olur" sözlərinin həqiqəti nadir hallarda doğrudur. Düşmanları sayca onlardan çox olsa da, Geralt və Vesemir rəqiblərini asanlıqla məğlub etdilər. Təəssüf ki, qorumağa çalışdıqları karvansaray sahibi onların bu jestini qiymətləndirmədi. Qanlı qırğından dəhşətə gələn karvansaray sahibi xilaskarlarını küçəyə atdı.
   1050773|00000000|| [DIQQET: Tercume İtib və ya Birləsib] Derler ki deyimler, ulusların bilgeliğini temsil eder. Ama "Kavgada tek kalan efsunger, kılıç darbeleriyle olur sünger" sözünün doğruluk payı çok nadir durumda geçerlidir. Düşmanları sayıca üstün olsa da, Geralt ve Vesemir üstelerinden kolayca geldi. Ne yazık ki korumaya çalıştıkları hancı, bu jestlerine pek minnet duymadı. Kanlı katliam karşısında dehşete düşen hancı, kurtarıcılarını kapı dışarı etti.
   343482|00000000||Ağ Bağdakı Hadisə
   1051294|00000000||Hamailin hazırlanması vəzifəsi Lambertin üzərinə düşdü. Onun bu işdən xüsusilə məmnun olduğu deyilə bilməz. Onun narazılığı barədə eşidəndə heç də təəccüblənmədim. Lambert başqalarına mehriban və ya köməkçi olması ilə seçilmirdi. Yenneferə gəlincə, deyək ki, o, Lambertin ən sevdiyi insan deyildi. Buna baxmayaraq, Lambert öz payını yerinə yetirməyə razı oldu. Geralta gəlincə, onunla birlikdə getməkdən başqa seçimi yox idi.
   1051295|00000000||Geralt və Lambert Elementlər Dairəsinə aparan təhlükəli yolu qət etdilər, garkolanlar və siscillərlə dolu gölün, Köhnə Spearheadin məskunlaşdığı mağaranın və xəyanətkar, xəyanətkar daş trolların yaşadığı dağ zirvələrinin arasından keçdilər. Yolda Geralt ilə gənc yoldaşı arasındakı fərqlər açıq-aydın görünməyə başladı. Onların çoxlu qızğın mübahisələri olmuşdu; sarkastik mübadilələr və lağlı şərhlər adi hal almışdı. Geralt Lambertin qıcıqlanmasını və heyranlıq doğuran dözümlülüyünü dözürdü, çünki bilirdi ki, gənc sehrbazın məşhur sarkazmının altında dərin, sağalmamış yaralar yatır.
   527502|00000000||Mağaraya daxil ol.
   529454|00000000||Tüneldən keç.
   1061003|00000000||Mağaraya daxil ol.
   529655|00000000||Elementlər dairəsinə çat.
   529656|00000000||Hamailini məbədin üzərinə qoy.
   529675|00000000||Məbetin ətrafındakı meşələri yandır.
   162288|00000000||Lambert-i tap.
   520049|00000000||Hazır olanda Lambert-ə qayıt.
   527849|00000000||Siscilli-ləri öldür.
   528351|00000000||Uşağın səsinin haradan gəldiyini öyrən.
   527501|00000000||Mağaraya daxil ol.
   527500|00000000||Özün mağaraya çat.
   1059806|00000000||Lambertlə gölü keçin.
   1051983|00000000||Trolları öldürün.
   529455|00000000||Bloklanmış yolu açın.
   1051982|00000000||Tuneldə sığınacaq tapın.
   527503|00000000||Qayıqa minin.
   527416|00000000||Qayıqı tapın.
   527403|00000000||Efsungerin hisslərindən istifadə edərək qayıq tapın.
   527392|00000000||Lambertin ardınca gedin.
   527504|00000000||Garkolanları öldürün.
   1062186|00000000||Su Cadısını öldür.
   1051981|00000000||Köhnə Spearhead-i öldür.
   1050777|00000000||Lambertə Köhnə Spearhead-i öldürməsində kömək et.
   1050684|00000000||Son Sınaq
   516508|b0678eeb||At
   581093|00000000||Nə istəyirsən, qara siçan?
   581095|00000000||Ey, ey. Belə gərilmə, məni də gərgin salırsan.
   1087291|00000000||Əşyanın sökülməsi
   1087292|00000000||Bu bölmə əşya söküldükdən sonra əldə olunacaq materialları göstərir.
   1043206|00000000||Ah, demək sən Cerys-ə Udalryk-ın arxasını xilas etməyə kömək edənsən!
